seed,mode,hour,line_id,flow_mw,abs_flow_mw,utilization_pct
1,Heuristic_Rule,7,9,21.02286341227205,21.02286341227205,26.278579265340063
1,Heuristic_Rule,7,10,30.01256907095079,30.01256907095079,37.51571133868848
1,Heuristic_Rule,7,11,18.55809366502449,18.55809366502449,23.197617081280615
1,Heuristic_Rule,7,12,-0.9010329009033018,0.9010329009033018,1.1262911261291273
1,Heuristic_Rule,7,13,7.289963948590837,7.289963948590837,9.112454935738548
1,Heuristic_Rule,7,14,9.59871868821736,9.59871868821736,11.9983983602717
1,Heuristic_Rule,7,15,-1.8941093591403833,1.8941093591403833,2.367636698925479
1,Heuristic_Rule,7,16,10.815352231105857,10.815352231105857,13.51919028888232
1,Heuristic_Rule,7,17,1.105241527939349,1.105241527939349,1.3815519099241862
1,Heuristic_Rule,7,18,-3.393713686618582,3.393713686618582,4.242142108273227
1,Heuristic_Rule,7,19,14.20317458854747,14.20317458854747,17.753968235684336
1,Heuristic_Rule,7,20,8.426814737681351,8.426814737681351,10.533518422101688
1,Heuristic_Rule,8,1,41.01867324616909,41.01867324616909,51.27334155771136
1,Heuristic_Rule,8,2,34.59541731057726,34.59541731057726,43.244271638221576
1,Heuristic_Rule,8,3,9.691070115240494,9.691070115240494,12.113837644050617
1,Heuristic_Rule,8,4,16.94852845031387,16.94852845031387,21.185660562892338
1,Heuristic_Rule,8,5,5.108549834600592,5.108549834600592,6.38568729325074
1,Heuristic_Rule,8,6,8.773043571999327,8.773043571999327,10.966304464999158
1,Heuristic_Rule,8,7,-21.997100036148385,21.997100036148385,27.496375045185484
1,Heuristic_Rule,8,8,18.264228112363295,18.264228112363295,22.83028514045412
1,Heuristic_Rule,8,9,11.244127999030056,11.244127999030056,14.05515999878757
1,Heuristic_Rule,8,10,6.550184749575008,6.550184749575008,8.187730936968759
1,Heuristic_Rule,8,11,21.928292153467616,21.928292153467616,27.41036519183452
1,Heuristic_Rule,8,12,-16.150446719995866,16.150446719995866,20.188058399994834
1,Heuristic_Rule,8,13,3.5073804179161816,3.5073804179161816,4.384225522395227
1,Heuristic_Rule,8,14,8.859099414517928,8.859099414517928,11.07387426814741
1,Heuristic_Rule,8,15,-7.419539002995583,7.419539002995583,9.274423753744479
1,Heuristic_Rule,8,16,9.626755417519458,9.626755417519458,12.033444271899322
1,Heuristic_Rule,8,17,-4.601907658868331,4.601907658868331,5.752384573585414
1,Heuristic_Rule,8,18,-5.2732260236064095,5.2732260236064095,6.5915325295080125
1,Heuristic_Rule,8,19,25.693820816244166,25.693820816244166,32.117276020305205
1,Heuristic_Rule,8,20,14.366116975946127,14.366116975946127,17.95764621993266
1,Heuristic_Rule,9,1,38.094391992325455,38.094391992325455,47.61798999040682
1,Heuristic_Rule,9,2,32.13176514197798,32.13176514197798,40.164706427472474
1,Heuristic_Rule,9,3,8.348897475970833,8.348897475970833,10.436121844963541
1,Heuristic_Rule,9,4,15.961630296138601,15.961630296138601,19.95203787017325
1,Heuristic_Rule,9,5,4.7479615303118505,4.7479615303118505,5.934951912889813
1,Heuristic_Rule,9,6,8.748365586639506,8.748365586639506,10.935456983299382
1,Heuristic_Rule,9,7,-20.81091072277478,20.81091072277478,26.013638403468477
1,Heuristic_Rule,9,8,17.20909214455154,17.20909214455154,21.511365180689427
1,Heuristic_Rule,9,9,10.59471101553239,10.59471101553239,13.243388769415487
1,Heuristic_Rule,9,10,5.841404165655157,5.841404165655157,7.301755207068947
1,Heuristic_Rule,9,11,21.23981050906865,21.23981050906865,26.549763136335812
1,Heuristic_Rule,9,12,-16.322435514259922,16.322435514259922,20.403044392824903
1,Heuristic_Rule,9,13,3.234331006771117,3.234331006771117,4.042913758463897
1,Heuristic_Rule,9,14,8.758772534716392,8.758772534716392,10.94846566839549
1,Heuristic_Rule,9,15,-6.990674163662851,6.990674163662851,8.738342704578564
1,Heuristic_Rule,9,16,9.658997402843744,9.658997402843744,12.073746753554678
1,Heuristic_Rule,9,17,-4.563935503089566,4.563935503089566,5.704919378861958
1,Heuristic_Rule,9,18,-5.190917747335735,5.190917747335735,6.488647184169668
1,Heuristic_Rule,9,19,25.408718429299917,25.408718429299917,31.760898036624894
1,Heuristic_Rule,9,20,13.78007680019672,13.78007680019672,17.2250960002459
1,Heuristic_Rule,10,1,30.67464955345198,30.67464955345198,38.34331194181498
1,Heuristic_Rule,10,2,25.397903319965174,25.397903319965174,31.747379149956465
1,Heuristic_Rule,10,3,6.25299507553819,6.25299507553819,7.816243844422738
1,Heuristic_Rule,10,4,12.871431847962116,12.871431847962116,16.089289809952646
1,Heuristic_Rule,10,5,3.189221539834923,3.189221539834923,3.9865269247936532
1,Heuristic_Rule,10,6,7.354380944755484,7.354380944755484,9.192976180944354
1,Heuristic_Rule,10,7,-17.741173424181323,17.741173424181323,22.176466780226654
1,Heuristic_Rule,10,8,14.69305211267303,14.69305211267303,18.366315140841287
1,Heuristic_Rule,10,9,8.078795472628006,8.078795472628006,10.098494340785006
1,Heuristic_Rule,10,10,1.1386146474090022,1.1386146474090022,1.4232683092612528
1,Heuristic_Rule,10,11,18.69669338203281,18.69669338203281,23.370866727541014
1,Heuristic_Rule,10,12,-17.484973744148665,17.484973744148665,21.85621718018583
1,Heuristic_Rule,10,13,1.9217713400787546,1.9217713400787546,2.402214175098443
1,Heuristic_Rule,10,14,7.404524586724133,7.404524586724133,9.255655733405167
1,Heuristic_Rule,10,15,-7.349930612539599,7.349930612539599,9.187413265674499
1,Heuristic_Rule,10,16,7.1726396678297055,7.1726396678297055,8.965799584787131
1,Heuristic_Rule,10,17,-5.528308119180925,5.528308119180925,6.910385148976156
1,Heuristic_Rule,10,18,-5.3206624059797285,5.3206624059797285,6.65082800747466
1,Heuristic_Rule,10,19,24.441156905120156,24.441156905120156,30.551446131400194
1,Heuristic_Rule,10,20,13.709989812831026,13.709989812831026,17.137487266038782
1,Heuristic_Rule,11,1,75.96445233322888,75.96445233322888,94.95556541653609
1,Heuristic_Rule,11,2,63.60824054896879,63.60824054896879,79.51030068621098
1,Heuristic_Rule,11,3,33.290152033012724,33.290152033012724,41.61269004126591
1,Heuristic_Rule,11,4,26.07905291096287,26.07905291096287,32.59881613870358
1,Heuristic_Rule,11,5,8.846535065396182,8.846535065396182,11.058168831745228
1,Heuristic_Rule,11,6,2.012826276459556,2.012826276459556,2.516032845574445
1,Heuristic_Rule,11,7,-32.36853999609075,32.36853999609075,40.46067499511344
1,Heuristic_Rule,11,8,23.20190896094,23.20190896094,29.002386201175
1,Heuristic_Rule,11,9,22.294948988124695,22.294948988124695,27.86868623515587
1,Heuristic_Rule,11,10,30.443416081619972,30.443416081619972,38.054270102024965
1,Heuristic_Rule,11,11,18.43312966872068,18.43312966872068,23.041412085900852
1,Heuristic_Rule,11,12,-15.1144118892853,15.1144118892853,18.893014861606623
1,Heuristic_Rule,11,13,2.139763473748118,2.139763473748118,2.6747043421851475
1,Heuristic_Rule,11,14,7.801861729278805,7.801861729278805,9.752327161598506
1,Heuristic_Rule,11,15,2.0189013189695664,2.0189013189695664,2.523626648711958
1,Heuristic_Rule,11,16,7.2456821193014775,7.2456821193014775,9.057102649126847
1,Heuristic_Rule,11,17,-5.416703076871454,5.416703076871454,6.7708788460893174
1,Heuristic_Rule,11,18,-5.046970380044792,5.046970380044792,6.30871297505599
1,Heuristic_Rule,11,19,21.98886851988897,21.98886851988897,27.486085649861213
1,Heuristic_Rule,11,20,12.788040235927575,12.788040235927575,15.98505029490947
1,Heuristic_Rule,12,1,47.27462960018321,47.27462960018321,59.09328700022901
1,Heuristic_Rule,12,2,39.36838519356423,39.36838519356423,49.210481491955285
1,Heuristic_Rule,12,3,16.836691993875686,16.836691993875686,21.045864992344608
1,Heuristic_Rule,12,4,17.776838122292634,17.776838122292634,22.221047652865796
1,Heuristic_Rule,12,5,5.21655065790243,5.21655065790243,6.520688322378038
1,Heuristic_Rule,12,6,5.031800860833751,5.031800860833751,6.289751076042189
1,Heuristic_Rule,12,7,-23.284640727158468,23.284640727158468,29.105800908948087
1,Heuristic_Rule,12,8,17.536823530482053,17.536823530482053,21.921029413102566
1,Heuristic_Rule,12,9,12.623947081307598,12.623947081307598,15.779933851634498
1,Heuristic_Rule,12,10,11.283737289584973,11.283737289584973,14.104671611981217
1,Heuristic_Rule,12,11,19.49325006932102,19.49325006932102,24.366562586651277
1,Heuristic_Rule,12,12,-17.240682262890004,17.240682262890004,21.550852828612506
1,Heuristic_Rule,12,13,2.0988737491823373,2.0988737491823373,2.6235921864779215
1,Heuristic_Rule,12,14,8.12124289017838,8.12124289017838,10.151553612722974
1,Heuristic_Rule,12,15,-4.513134423037497,4.513134423037497,5.6414180287968705
1,Heuristic_Rule,12,16,9.145326904478734,9.145326904478734,11.431658630598418
1,Heuristic_Rule,12,17,-5.262032853621146,5.262032853621146,6.5775410670264325
1,Heuristic_Rule,12,18,-5.616833366702752,5.616833366702752,7.021041708378441
1,Heuristic_Rule,12,19,24.46679146399621,24.46679146399621,30.58348932999526
1,Heuristic_Rule,12,20,13.234291020500807,13.234291020500807,16.54286377562601
1,Heuristic_Rule,13,1,27.55028769084299,27.55028769084299,34.437859613553734
1,Heuristic_Rule,13,2,22.552862475532265,22.552862475532265,28.191078094415335
1,Heuristic_Rule,13,3,5.340219988365651,5.340219988365651,6.675274985457063
1,Heuristic_Rule,13,4,11.681635493054634,11.681635493054634,14.602044366318292
1,Heuristic_Rule,13,5,2.5201956098666973,2.5201956098666973,3.1502445123333715
1,Heuristic_Rule,13,6,6.883793563694273,6.883793563694273,8.604741954617841
1,Heuristic_Rule,13,7,-16.662568698045565,16.662568698045565,20.82821087255696
1,Heuristic_Rule,13,8,13.438984363638925,13.438984363638925,16.798730454548654
1,Heuristic_Rule,13,9,6.60871504704672,6.60871504704672,8.260893808808401
1,Heuristic_Rule,13,10,-0.7761203360782659,0.7761203360782659,0.9701504200978324
1,Heuristic_Rule,13,11,18.059394645819204,18.059394645819204,22.574243307274006
1,Heuristic_Rule,13,12,-17.85080452436172,17.85080452436172,22.31350565545215
1,Heuristic_Rule,13,13,1.4486494448181335,1.4486494448181335,1.810811806022667
1,Heuristic_Rule,13,14,7.93503793947492,7.93503793947492,9.918797424343651
1,Heuristic_Rule,13,15,-7.837672686040443,7.837672686040443,9.797090857550552
1,Heuristic_Rule,13,16,6.948942321960483,6.948942321960483,8.686177902450604
1,Heuristic_Rule,13,17,-5.443618822940787,5.443618822940787,6.804523528675984
1,Heuristic_Rule,13,18,-5.055537768629512,5.055537768629512,6.3194222107868905
1,Heuristic_Rule,13,19,24.028534429906703,24.028534429906703,30.035668037383378
1,Heuristic_Rule,13,20,13.597245338051305,13.597245338051305,16.996556672564132
1,Heuristic_Rule,14,1,25.689440510306678,25.689440510306678,32.11180063788335
1,Heuristic_Rule,14,2,20.756996130366044,20.756996130366044,25.946245162957553
1,Heuristic_Rule,14,3,5.042357403758877,5.042357403758877,6.302946754698596
1,Heuristic_Rule,14,4,11.0498649285681,11.0498649285681,13.812331160710126
1,Heuristic_Rule,14,5,1.986554330181382,1.986554330181382,2.4831929127267274
1,Heuristic_Rule,14,6,6.517158435147791,6.517158435147791,8.146448043934738
1,Heuristic_Rule,14,7,-16.357432129722106,16.357432129722106,20.446790162152634
1,Heuristic_Rule,14,8,13.147327536351696,13.147327536351696,16.43415942043962
1,Heuristic_Rule,14,9,5.93606340305616,5.93606340305616,7.4200792538202
1,Heuristic_Rule,14,10,-2.0588941169858828,2.0588941169858828,2.5736176462323535
1,Heuristic_Rule,14,11,17.91542149051963,17.91542149051963,22.394276863149535
1,Heuristic_Rule,14,12,-18.101892813129883,18.101892813129883,22.627366016412353
1,Heuristic_Rule,14,13,1.2039311998754076,1.2039311998754076,1.5049139998442596
1,Heuristic_Rule,14,14,7.210843017715565,7.210843017715565,9.013553772144455
1,Heuristic_Rule,14,15,-8.423616256657665,8.423616256657665,10.52952032082208
1,Heuristic_Rule,14,16,6.577309320264865,6.577309320264865,8.221636650331082
1,Heuristic_Rule,14,17,-6.075781395463286,6.075781395463286,7.594726744329108
1,Heuristic_Rule,14,18,-5.049015052254761,5.049015052254761,6.311268815318452
1,Heuristic_Rule,14,19,23.88934753553159,23.88934753553159,29.86168441941449
1,Heuristic_Rule,14,20,13.293498234294374,13.293498234294374,16.61687279286797
1,Heuristic_Rule,15,1,40.28866196984129,40.28866196984129,50.360827462301614
1,Heuristic_Rule,15,2,34.740037274734,34.740037274734,43.4250465934175
1,Heuristic_Rule,15,3,9.701686496271451,9.701686496271451,12.127108120339313
1,Heuristic_Rule,15,4,16.6190368401207,16.6190368401207,20.773796050150874
1,Heuristic_Rule,15,5,6.031387729804043,6.031387729804043,7.539234662255054
1,Heuristic_Rule,15,6,8.478103174935958,8.478103174935958,10.597628968669948
1,Heuristic_Rule,15,7,-20.036232875505167,20.036232875505167,25.04529109438146
1,Heuristic_Rule,15,8,16.73825562197422,16.73825562197422,20.922819527467773
1,Heuristic_Rule,15,9,11.766606110727489,11.766606110727489,14.70825763840936
1,Heuristic_Rule,15,10,11.354643468714658,11.354643468714658,14.193304335893323
1,Heuristic_Rule,15,11,17.465849110344404,17.465849110344404,21.832311387930506
1,Heuristic_Rule,15,12,-10.43825466699398,10.43825466699398,13.047818333742475
1,Heuristic_Rule,15,13,3.6064721454030293,3.6064721454030293,4.508090181753786
1,Heuristic_Rule,15,14,7.615707423315303,7.615707423315303,9.519634279144128
1,Heuristic_Rule,15,15,-4.711177070070439,4.711177070070439,5.888971337588049
1,Heuristic_Rule,15,16,8.444378907175118,8.444378907175118,10.555473633968896
1,Heuristic_Rule,15,17,-2.495486709418415,2.495486709418415,3.119358386773019
1,Heuristic_Rule,15,18,-4.181138412655486,4.181138412655486,5.226423015819357
1,Heuristic_Rule,15,19,19.017555462118228,19.017555462118228,23.771944327647784
1,Heuristic_Rule,15,20,10.984390890719727,10.984390890719727,13.730488613399658
1,Heuristic_Rule,16,1,48.3976121159003,48.3976121159003,60.49701514487538
1,Heuristic_Rule,16,2,42.357853281398825,42.357853281398825,52.947316601748525
1,Heuristic_Rule,16,3,11.805635470718467,11.805635470718467,14.757044338398085
1,Heuristic_Rule,16,4,19.927424411643393,19.927424411643393,24.90928051455424
1,Heuristic_Rule,16,5,8.07952559263147,8.07952559263147,10.099406990789337
1,Heuristic_Rule,16,6,10.057974190988928,10.057974190988928,12.57246773873616
1,Heuristic_Rule,16,7,-22.753704331428736,22.753704331428736,28.44213041428592
1,Heuristic_Rule,16,8,20.05892756941553,20.05892756941553,25.073659461769417
1,Heuristic_Rule,16,9,15.28170246531503,15.28170246531503,19.102128081643787
1,Heuristic_Rule,16,10,17.158722449368796,17.158722449368796,21.448403061710994
1,Heuristic_Rule,16,11,20.58232174675929,20.58232174675929,25.727902183449114
1,Heuristic_Rule,16,12,-9.882535757490482,9.882535757490482,12.353169696863102
1,Heuristic_Rule,16,13,4.715799539226603,4.715799539226603,5.894749424033254
1,Heuristic_Rule,16,14,8.78671654882016,8.78671654882016,10.983395686025199
1,Heuristic_Rule,16,15,-3.959046210227068,3.959046210227068,4.948807762783835
1,Heuristic_Rule,16,16,11.149525902424989,11.149525902424989,13.936907378031234
1,Heuristic_Rule,16,17,-2.258075637777357,2.258075637777357,2.822594547221696
1,Heuristic_Rule,16,18,-3.708480896251322,3.708480896251322,4.635601120314152
1,Heuristic_Rule,16,19,20.347482079596464,20.347482079596464,25.43435259949558
1,Heuristic_Rule,16,20,10.535663979670895,10.535663979670895,13.169579974588618
1,Heuristic_Rule,17,1,83.81933069388504,83.81933069388504,104.7741633673563
1,Heuristic_Rule,17,2,75.25691904785236,75.25691904785236,94.07114880981545
1,Heuristic_Rule,17,3,24.249498596137116,24.249498596137116,30.311873245171395
1,Heuristic_Rule,17,4,33.19868024605336,33.19868024605336,41.498350307566696
